微博id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
y5IKUqOWT,我以前说过，统计学领域有一个“单样本统计学派”，这个学派贡献的统计学人才最多。世上的单样本统计学家简直数不胜数。很多人不明白什么是单样本统计学，今天凑巧看到一个例子，和大家分享一下。  原图 ,http://ww1.sinaimg.cn/large/53899d01jw1dq3vvxz4g5g.gif,无,2012-02-16 10:05,微博 weibo.com,2,47,29
y5lP1BQBX,看到这张照片，我脑子里浮现出一个画面：奥巴马清早趿着个塑料拖鞋颠到白宫门口的早点摊，用唐山话说：“老板，来个鸡蛋灌饼，别忘了加肠。”  原图 ,http://ww2.sinaimg.cn/large/53899d01jw1dq12ilv4wvj.jpg,无,2012-02-13 23:42,微博 weibo.com,0,8,8
y5lB5jwP5,有爱乎？  原图 ,http://ww1.sinaimg.cn/large/53899d01jw1dq11mwucygj.jpg,无,2012-02-13 23:07,微博 weibo.com,0,5,2
y5ljlueKt,2011年12月，深圳专利法庭一审判定苹果“iPad”产品名称侵害了国内“iPad”商标所有人的权利（人家十几年前就注册了）。据说有些地方工商已开始查扣 iPad。如果二审再败诉，苹果所有标着“iPad”的产品必须全部下架，还可能被罚几百亿……知识产权这个武器真是太强大了  原图 ,http://ww3.sinaimg.cn/large/53899d01jw1dq10dc3jboj.jpg,无,2012-02-13 22:24,微博 weibo.com,0,33,18
y5iy5hIto,其实个体差异对生男生女的影响用进化论思想很容易想明白：作为女性竞争力更大的女性，繁殖出女性后代的概率更大——从而增大后代延续的概率；作为男性竞争力更大的男性，繁殖出男性后代的概率更大——从而增大后代延续的概率。  ,无,无,2012-02-13 15:22,微博 weibo.com,1,6,9
y5hUMDoD0,http://weibo.com/1401527553/y5hpq3kHG 这个问题的验证程序。算出来比值逼近1.181818...，即13:11。  原图 ,http://ww2.sinaimg.cn/large/53899d01jw1dq0ldmy6p7g.gif,无,2012-02-13 13:45,微博 weibo.com,0,8,7
y5hCFce1x,http://weibo.com/1401527553/y5hpq3kHG @奥卡姆剃刀 发的这个问题，我写程序用蒙特卡洛方法测试：若每个家庭生男生女概率都是1:1，则按照国王的方法人口出生率还是1:1；如果一半家庭生男孩概率为75%，一半家庭生女孩概率为75%，允许生出男孩的家庭再生一胎，则出生人口男女比例约为13:11。  ,无,无,2012-02-13 13:00,微博 weibo.com,0,3,4
y58GphPuT,#育儿心得# 当年在新生儿病房实习，老主任看一眼小孩大便就知道吃的什么牌子奶粉，我当时惊为神技。现在看来，只要细心点，注意观察对比，确实可能做到。  ,无,无,2012-02-12 14:15,iPad客户端,0,17,9
y4Zj4hbei,不见可欲，使民心不乱——《道德经》  原图 ,http://ww3.sinaimg.cn/large/53899d01jw1dpyb7oveq2j.jpg,无,2012-02-11 14:22,微博 weibo.com,0,8,6
y4A3RsC5t,#育儿心得# 一般尿片对小便吸收都比较彻底，引起尿布疹的主要是大便。在可能沾染大便的区域抹一些白凡士林或氧化锌软膏（尤其在洗澡后，此时皮肤自身分泌的皮脂被洗掉了），使皮肤和大便隔离，就不容易起尿布疹了。另外，换尿布时把大便彻底擦净很重要。对比较胖的孩子，擦时可能需要把皮肤褶皱翻开。  ,无,无,2012-02-08 22:06,微博 weibo.com,1,44,21
y4zQSvFqD,"http://t.cn/zOzDqJU ""伊朗3000女忍者或组成致命武装保卫国家""，看到这个标题的瞬间，我嘤咛一声，瘫软在地，完全无力吐槽。南方系媒体再强，还是强不过环球系。  ",无,无,2012-02-08 21:34,微博 weibo.com,0,10,10
y4xzQkTD5,《媒体剖析方韩之争：争论让意见领袖不再是神话》http://t.cn/zOzmAYF。《新民周刊》这篇文章基本能代表我的观点。也就是我在方韩大战两天前发的那条微博（http://weibo.com/1401527553/y133tDy2X）所说的观点：放弃偶像，精神自立。  ,无,无,2012-02-08 15:47,微博 weibo.com,1,8,9
y4wp4auSR,某同志以前在百度时，无论谁说百度任何不好，他都拼尽全力反驳。我说：“你在离开百度半年后，才可能客观评价百度”。他说：“不是的，真不是的，我是客观的”。后来，他离开百度了。半年后，他自己开始说百度种种不好。我又提起旧事。他说：“百度确实是在我离开后慢慢出现很多问题的”。  ,无,无,2012-02-08 12:48,微博 weibo.com,0,170,60
y4wdSl1e6,有人对方舟子元宵夜猜灯谜的事进行了合理质疑：http://t.cn/zOzMTQM。我通读一遍后，觉得质疑挺合理的。同时想起了张若虚《春江花月夜》中的一句诗：“谁家今夜扁舟子？”  原图 ,http://ww1.sinaimg.cn/large/53899d01jw1dpuqqupucgj.jpg,无,2012-02-08 12:20,微博 weibo.com,0,71,57
y4w1Mo4yI,没事送娃去美帝，有事自己投美帝。没事嘴上骂美帝，有事迈腿奔美帝。  ,无,无,2012-02-08 11:50,微博 weibo.com,0,75,30
y4dZ5kFcx,最看不起那些给iPAD配保护套的土鳖。我带iPAD，就靠一块蓝白花的包袱布。走进Starbucks，悠闲地解开包袱，一边缓缓拿出iPAD，一边喊：“幺妹儿，来杯蓝Mountain，一叠茴香豆。Coffee要好，不要掺水”。无不绝艳于四座。  ,无,无,2012-02-06 13:54,微博 weibo.com,0,30,22
y4dUevHQ5,某人说过：中国人相斗，要搞臭对方，一是挖经济问题，二是挖作风问题。细数近年种种案例，倒是无一不验。最近整韩寒那帮人也开始走下三路了。不过我记得当年王安石也这么说过：“李白诗语迅快无疏脱处，然其识污下，十句九句言妇人酒耳”。  ,无,无,2012-02-06 13:42,微博 weibo.com,0,142,36
y4dBlvUFB,中国即使13亿人一人一票就此问题表决，可能结果还是一样。因为多数人脑子里还是“美帝国主义又要侵犯人家主权，我们投反对票帮助叙利亚人民”。中国即使已经有成熟的多党制、两院制，民选出来的精英们从本国利益最大化考虑，也不好说一定会投赞成票。政治很难不无耻。  原图 ,http://ww1.sinaimg.cn/large/53899d01jw1dpsgms05loj.jpg,无,2012-02-06 12:56,微博桌面,1,8,8
y4cX9hMZJ,另外，长微博工具中，至今未见支持格式文本、图文混排的。都是纯文本，哪家都没有压倒性竞争优势。目前这类简单的纯文本转换工具，从SF.net下载几个开源库谁都能攒出来。而想支持图文混排、带格式文本等，其实也完全可以用开源库攒出来。  ,无,无,2012-02-06 11:17,微博 weibo.com,0,22,25
y4cB6CGU4,发现有些长微博工具至今还在用JPG格式——对这类应用来说，GIF格式在各方面都是最优的。开发者们就算自己一开始没意识到这一点，至少也偶尔分析分析竞争对手的产品吧？JPG是有损压缩，在呈现文字时的观感比GIF差得多。而其文件尺寸较小的优势，在此情境下也完全体现不出来。  ,无,无,2012-02-06 10:22,微博 weibo.com,0,14,9
y4cb3u40e,我看到有人把中国这次行使否决权和政体联系了起来。一个国家在对外问题上会做出什么样的决定，和政体当然有一定关系；但即使中国政体和美国完全相同，在叙利亚问题上，可能态度还是一样的。人类毕竟仍然处于部落和丛林阶段。  ,无,无,2012-02-06 09:18,iPad客户端,2,9,11
y47n5C48K,我岳母特喜欢从报上抄“健康小常识”，从养生节目里抄药方，然后指导我们。我开始还试图解释，并暗示我大小有个医学学位。解释倒是管用，但老年人忘性大，每次都要重新解释，成本太高。我只得以彼之道，还施彼身，创造出“卫生部刘院士”：“刘院士在电视里说了，这样不行”。供有同样困扰的朋友参考。  ,无,无,2012-02-05 21:04,微博 weibo.com,6,39,21
y45UJnHz3,去年三月写了《和出租车司机谈国际局势》【http://t.cn/h1jEBg】。一年过去，旧文却又变了时评。希望这东西早日无意义，再也没翻出来的必要。说明一下：确实和司机有过一段类似的对话，只是现实中得给人面子，说话婉转很多，没那么短平快——我也怕他赌气半道撂下我跑了。  原图 ,http://ww1.sinaimg.cn/large/53899d01jw1dpri90o3u8g.gif,无,2012-02-05 17:21,微博 weibo.com,0,18,12
y45bYqlO4,发现被卤蛋女王关注了，很是激动。现在拿着IPAD写微博，有抱着笏板上朝奏本的感觉。  ,无,无,2012-02-05 15:31,iPad客户端,0,15,47
y3VqMfogV,有些人，若能死当其时，也算死得其所。汪精卫若是写下“引刀成一快，不负少年头”后就死了；贝当若是打完第一次世界大战就死了；徐克若是拍完《花月佳期》之后就死了……  ,无,无,2012-02-04 14:40,微博 weibo.com,0,16,25
y3Qvtn16P,一个多年坚持录制发布探索频道、历史频道纪录片的台湾网友，最近决定不再继续了。他说因为马英九当选，让他“心灰意冷”，“茫然和绝望”，决定“醉生梦死的过完剩下的日子”——年轻人，当你抱怨厕纸不够柔软时，多想想那些连玉米叶子都用不上的人吧。  原图 ,http://ww3.sinaimg.cn/large/53899d01jw1dppmoa9xzbj.jpg,无,2012-02-04 02:08,iPad客户端,1,23,12
y3DGAgg5P,人都是孤独的，才智出众的人更容易孤独。只不过有些人不喜欢孤独，有些人则爱上了称孤道寡。所以当这些人相遇，有的相见恨晚，有的相见眼红；有的惺惺相惜，有的猩猩相袭。  原图 ,http://ww4.sinaimg.cn/large/53899d01jw1dpo22m59hsj.jpg,无,2012-02-02 17:30,微博 weibo.com,0,42,13
y3BnCoq1R,有善良的朋友说答春绿同志只是迂腐呆子，不应该欺负“并非恶意的弱者”。鲁迅先生谈落水狗时说过：“老实人将它的落水认作受洗，以为必已忏悔，不再出而咬人，实在是大错而特错的事” 。先生对此类人物的认识果然准确无误。这位在清空微博、换若干ID后，仿佛轮回一般浴火重生，又开始呲牙了。  ,无,无,2012-02-02 11:37,微博 weibo.com,0,21,18
y3uQskPiB,Blog更新：《不为无益之事，何以遣有涯之生》http://t.cn/zOP8O4P 这是写完《孤舟蓑笠翁，独钓寒江雪》http://t.cn/zOvJkrr 和《只恐双溪蚱蜢舟，载不动许多愁》http://t.cn/zOP793l 之后，对几个衍生讨论的一些想法：什么是观点中立？挺韩挺方是文革余孽？认真你就输了？同时把那两篇也附在后面。  原图 ,http://ww3.sinaimg.cn/large/53899d01jw1dpmz1ghwz5g.gif,无,2012-02-01 18:59,微博 weibo.com,4,644,143
y3tVCior4,这两天国内安全界最大的新闻就是国内下载网站提供的汉化Putty等软件暗藏后门的问题。基于可以理解的原因，我们很早就就开始坚持这三个原则：1、尽可能不用国产软件。2、尽可能不用汉化软件。3、尽可能不访问国内软件下载站。分享一个编译开源工具的笔记：http://t.cn/zOPTfYu。文档比较老，供参考。  ,无,无,2012-02-01 16:39,微博 weibo.com,3,381,46
y3hEs9sFD,Blog更新：《只恐双溪蚱蜢舟，载不动许多愁》【http://t.cn/zOP793l】 。1、方舟子也好，鲁迅也好，硬想找“疑点”也是有的。2、质疑的方式会影响希望达到的效果。3、福尔摩斯那一套，可以写成小说看，不能当成事业干。4、保持客观，避免从“疑人偷斧”到“认知失调”。  原图 ,http://ww3.sinaimg.cn/large/53899d01jw1dplcs5pon8j.jpg,无,2012-01-31 09:24,微博 weibo.com,1,609,161
y31TBuLVw,Blog更新：《孤舟蓑笠翁，独钓寒江雪》 http://t.cn/zOvJkrr 。……说到最后，这事最终谁输谁赢呢？我觉得韩寒也许赢，也许输。但方舟子一定不会输。他说过：“要让我承认失败或犯错，几乎是不可能的事”。  原图 ,http://ww4.sinaimg.cn/large/53899d01jw1dpjf8i1dk7j.jpg,无,2012-01-29 17:17,微博 weibo.com,2,4354,1175
y2UOyti6D,刚才又去答春绿同志的微博看了一眼——妈呀，吓死我了。已彻底狂化，快变超级赛亚人了。不过我倒是对几个词有了些感性的认识。譬如：恼羞成怒、气急败坏、偷鸡不成蚀把米、搬起石头砸自己的脚，等等。  ,无,无,2012-01-28 23:16,微博 weibo.com,0,10,16
y2SVNd68y,1999年，Matt Conover发表了《w00w00 on Heap Overflows》。这是第一篇公开发表的详细介绍堆溢出漏洞的文章。我的领导当时为翻译这篇文章，曾写邮件给Matt，向他请教技术。这篇文章的中文版在当时国内黑客圈影响很大。后来我们才知道，1999年，他16岁。  ,无,无,2012-01-28 18:28,微博 weibo.com,0,46,14
y2RQr1FPK,刚才去答春绿同志的Blog看了。他最近一篇文章题目是《我不信》，不信17岁少年写作能力有那么高。再往下看，发现一篇《我教明天6岁的女儿英语朗读达高中水准》，讲述自己是多么有智慧地实现了这一点，还秀了“我给她量身定做的英语教材”。看到这里，我丹田一暖，涌出一个热屁。  ,无,无,2012-01-28 15:42,微博 weibo.com,0,104,47
y2KuMc9e9,但是我截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了，截屏了。  原图 ,http://ww4.sinaimg.cn/large/53899d01jw1dphaf4ebj3j.jpg,无,2012-01-27 20:59,微博 weibo.com,1,2583,694
y2HXLdC2h,每个人的过去，细究起来，都是重重的疑点。每一个疑点，都可有多种解释。有证据，当然相信证据。在没有证据的情况下，选择如何解释这些疑点，就决定了我们是怎样的人。  ,无,无,2012-01-27 14:33,微博 weibo.com,1,19,19
y2GZ48qUD,干过需要点智力、需要点创造性的工作，应该知道灵感这回事。缪斯来了，思如泉涌，挡都挡不住。一旦不在状态，喝多少咖啡也不管用。也应该知道创造力是有阶段性的。作家、画家，都可能存在成长期、成熟期和衰退期。如果做判断的时候不考虑这些，要么自身没有过同级别智力活动的体验；要么，是故意的。  ,无,无,2012-01-27 12:03,微博 weibo.com,0,9,4
y2GOravEn,我初中时，刚开始读民国作品。当时感觉那种五四白话看起来很牛逼。青春期少年装逼欲望是很强烈的，于是我写作文也模仿民国腔。后来语文老师告诉我不要硬学那种白话，要培养自己的语言。现在想起这事，真是一身冷汗——你说，要是老师怀疑作文是我爷爷代写的，可咋办？  ,无,无,2012-01-27 11:37,微博 weibo.com,1,18,12
y2CxT2EXt,今天扫了一眼某比较热的国产罪案剧。正播到一大堆人在看犯罪现场。只见女法医夹起一条面包虫，说弃尸多日，已经生蛆了。然后镜头对准这具弃尸多日生面包虫尸体那张红扑扑的脸。听说三体要拍电影，求刘慈欣当回汉奸把剧本卖给好莱坞行不？  ,无,无,2012-01-27 00:45,iPad客户端,0,29,9
y2ygg5n77,有人死不认错只是嘴犟；有人则是心犟：内心真的不认为自己错了。那如何确定某个判断是不是错的但因为心犟无法意识到？没法判断。但有个方法或许可以帮助你认识自己：你今天有没有作出错误的判断？过去一周呢？过去一个月？过去一年？这一生中？都没有？恭喜，你是一个从来不会犯错误的人。  ,无,无,2012-01-26 13:51,iPad客户端,4,50,6
y2xLXlL0o,「我们只是观点不同，没必要这样你死我活吧？」「在观点不同的人之间是不是应该你死我活这个问题上，我们的观点也不同。」  ,无,无,2012-01-26 12:36,iPad客户端,0,7,2
y2xuR8bVl,小时候读鲁迅全集，感觉从《且介亭杂文》起，和之前有很大不同。读《爱迪生传》，感觉学校都没去过几天的土鳖能发明那么多东西，很不可思议。后来听说贝多芬是聋子，还写了那么多音乐，就更不可思议了。现在，我终于解开了这些谜团。  ,无,无,2012-01-26 11:54,iPad客户端,0,40,18
y2tazilv7,韩寒如果长难看点，估计这趟跟风攻击人能少三分之一。另外那个职业如果不是风光的赛车手而是悲催的程序员，有望再少三分之一。  ,无,无,2012-01-26 00:53,iPad客户端,0,17,12
y2q5os67i,刚才护士来通知采血做新生儿疾病筛查。我多心问了几句，原来这筛查和计划免疫一样，是全国统一的。以阴谋论的思维来看，这倒是个偷偷建立公民基因特征库的好托辞。不管这阴谋论成立不成立，我觉得以后一定会出现这样一种黑客产业：用逆转录病毒帮人修改基因特征来躲避身份识别。  ,无,无,2012-01-25 17:02,iPad客户端,15,145,41
y20DWwYuj,春晚献血这个，有些夸张了。我记得有一种献血成瘾的精神疾病，不知道这位是不是。做好事也是精神病？——过头了就是。我在精神病院见过一个老太太，每天必须做好事，不做就会特别有罪恶感，觉得对不起社会。她有严重的心脏病，还经常去工地帮人义务搬砖铲沙，干完活还给人钱。  ,无,无,2012-01-23 00:16,S60客户端,0,3,0
y1Zf1DMRx,微博两大收获。一是重新认识了我们公司的会计。以前我媳妇说他人不错，有真性情。而我觉得既然看上去像个邪恶的副县长，可能人也很邪恶。二是和钱莉芳、陳楸帆两位我很喜欢的科幻作家互fo。如果明年能和马亲王互fo，我这个中老年追星族的人生就圆满了。  ,无,无,2012-01-22 20:42,S60客户端,1,3,5
y1Z8dpWQ1,另两大收获：一是出了趟国，二是上了微博。去美帝见了世面，以后不至于被人用“说美国好，你去过嘛”这种话噎得翻白眼。上微博又有两大收获。  ,无,无,2012-01-22 20:25,S60客户端,0,0,0
y1Z4b7wKv,今年最大的收获是收货。下订单，等了大半年，在今天，年三十，终于收货了。前阵子做B超，医生先是嘟囔：咦，头比正常值大这么多……回头看了我一眼我的头，又自言自语说：哦，那应该是正常的。这时我忽然意识到：那条Y染色体终于找到了一个新宿主。  ,无,无,2012-01-22 20:15,S60客户端,1,8,48
y1VCQ2tVS,说起读书，我记得小升初那年暑假在一张竹凉椅上躺了三天，读完了《红楼梦》。这还是一行一行精读的，包括注释。我虽然爱读书，但天资一般。我妈单位有个同事的女儿，读完《红楼梦》后来给我们讲，上百号人物关系都说的清清楚楚，那年她还在上小学。  ,无,无,2012-01-22 11:29,S60客户端,0,3,16
y1H58myQ3,听说燕巴虎拜访^●_●^失败后，瑞士大使去见^●_●^他们省长时，顺便问省长知不知道这事。省长说：“我年纪大了，平时不太关注这些明星八卦”——省长真不是白当的，就是机灵。  ,无,无,2012-01-20 22:28,微博 weibo.com,0,1,9
y1GFMmRAG,看刘莉莉那节目时，我就注意到台上一个女成功人士。相对其职位来说，似乎太年轻了。观其言谈举止，也不像出身富贵，也不像天纵英才。于是觉得可能是那啥。刚这么一想，又觉得自己太阴暗了，有些羞愧。今天听一个了解点那公司人说了内幕，果然是那啥。怀光明之心临阴暗之世，就是不智。  ,无,无,2012-01-20 21:25,S60客户端,0,22,28
y1EWBkGsK,去“澳办”附近吃饭。在某英文版地图上输入“australian  embassy”，未果；搜“ao  da li ya da shi guan”，出来了。  ,无,无,2012-01-20 17:01,S60客户端,0,0,6
y1xLeuYCo,前几天有人说赵本山搭档的女演员因为被发现曾在日本下过海，所以不能上春晚。赵本山紧急换人、改剧本。今天看到消息说赵本山因“身体原因”不能参加春晚。  ,无,无,2012-01-19 22:44,微博 weibo.com,0,11,7
y1x3hudbo,咱们说女娲造人是用泥巴，圣经说上帝造人也是用泥巴——我觉得都是这些想法都是搓澡时诞生的。  ,无,无,2012-01-19 20:56,微博 weibo.com,0,9,7
y1wsbnI9C,我以前还构想过一种专用内网渗透终端：嵌入式Linux+自行系统+摄像头+机械臂+GPS、3G、WiFi、蓝牙、红外、网口。通过快递邮寄到目标地址，等晚上没人的时候，遥控它把包裹割开，溜出来，躲起来。可通过各种无线手段入侵；也可找个网口把自己插上。这一点都不科幻，现有技术就完全可实现。  ,无,无,2012-01-19 19:24,微博 weibo.com,5,216,70
y1wmgEReq,前面说了用快递发手机入侵企业内网的事，有朋友提出几点疑问，这里一并解答。1、连接方式是[电脑]-(3G)>[手机]-(WiFi)>[内网]。2、国外同城限时快递几个小时即可送达。通过GPS追踪手机的位置，可精确知道手机到达目标的时间，及时展开攻击。即使不考虑外接电池，也至少有数小时的可用时间。  ,无,无,2012-01-19 19:10,微博 weibo.com,0,32,13
y1vjLsJXz,中间的胖子一身板油高频颤动，啪哒啪哒，巍为壮观。  原图 ,http://ww4.sinaimg.cn/large/53899d01jw1dp7tp61f99j.jpg,无,2012-01-19 16:31,S60客户端,0,6,4
y1viXxc2s,没想到他们真脱了。  原图 ,http://ww4.sinaimg.cn/large/53899d01jw1dp7tn3rq45j.jpg,无,2012-01-19 16:29,S60客户端,0,21,14
y1v03Bpoo,没想到公司里这么多文艺青年，上来一个又一个。让人大有“我已经老了，你们还年轻”的感觉。  原图 ,http://ww1.sinaimg.cn/large/53899d01jw1dp7saniyq8j.jpg,无,2012-01-19 15:42,S60客户端,0,4,7
y1uk9lbm6,刚才有人说他朋友的电脑在实验室被强磁场吸得腾空而起，贴天花板上了，现在开不了机。问我数据还能不能恢复。我凝固了。  ,无,无,2012-01-19 13:59,S60客户端,0,18,25
y1sNzitUz,我觉得公司可以铸一些5克、10克、20克这样的小型金银币。一面打公司LOGO和名字，类似“新浪币”、“阿里币”这样，一面标克数。各种评优年终奖啥的就发这个。年底拿回家，可以用来给亲戚小孩包压岁钱，也是一种公司文化浸染。万一赶上啥乱子，也算帮员工攒下些硬通货。  ,无,无,2012-01-19 10:06,S60客户端,0,24,22
﻿y1neXbDYx,前阵子“烟草院士”横中老方一枪，看似莫名其妙，实际上冤有头债有主，债主就是PM2.5。因为当时他的“敌人”们都在批PM2.5。而他总不好说这个无害，又不甘看着“敌人”们得意洋洋，“那就说个更厉害的吧”。好似隔壁老李买了彩电，咱虽说不出彩电的不好，但夸夸楼上老王的家庭影院，心里也畅快许多。  ,无,无,2012-01-18 19:57,微博 weibo.com,0,2,5
y1mhe32XY,google推出“Good to Know”计划，普及网络安全知识：http://t.cn/Sz2WMk  原图 ,http://ww4.sinaimg.cn/large/53899d01jw1dp6ps9j7lfj.jpg,无,2012-01-18 17:30,微博桌面,0,14,1
y1m6GoKel,看到有人研究《西游记》，说温娇小姐和水贼刘洪才是真爱，唐僧是刘洪亲骨肉；观音设此局意在让唐僧误杀生父，逼死生母，方才能做个心如死灰的合格取经人——我觉得这个考证的逻辑严密性比麦田那个高许多。下一步我打算考证韩寒父亲其实也不会写文章，他们一家都是靠湘西赶尸秘术驱使先祖韩愈在干活。  ,无,无,2012-01-18 17:04,微博 weibo.com,0,19,20
y1jhlewfq,说起隐私泄漏，还记得几年前的“明星身份证号”“明星手机号” 事件么？http://t.cn/z0DAsEQ http://t.cn/z0DAsER 说起“我爸是李刚”谁还记得“我爸是高干，脾气很暴躁”？http://t.cn/z0DAsE8  ,无,无,2012-01-18 09:52,微博 weibo.com,1,0,4
y1frGgMIM,以前读书没太在意作者国籍。刚才心里默数了一下。论对文明的贡献，法国比不了英国；但论瞎琢磨，法国人还是挺强的，出了那么多思想家。  ,无,无,2012-01-18 00:06,微博 weibo.com,1,1,7
y1aJwiUep,这两天美国大使馆的空气质量发布不知怎么没了。给大家提供一个新的网站：http://t.cn/h5ErjX。这是中国环境监测总站的全国重点城市空气质量发布系统，监测的是PM10。据我一段时间以来的对比，这数据和美国大使馆发布的基本成正比关系，比例系数约1:1.7。  原图 ,http://ww3.sinaimg.cn/large/53899d01jw1dp5atm7vmaj.jpg,无,2012-01-17 12:07,微博桌面,0,3,7
y15FmmBTP,大多数向往西方民主的人，可能不太了解西方民主。就像我们看别人住在大宅子里，进进出出好不阔气。于是推想这宅子应该不错。然而怎么不错？为什么不错？应该怎样住？并不清楚。推荐一本书：托克维尔《论美国的民主》。  ,无,无,2012-01-16 23:13,微博 weibo.com,0,18,4
y15eLdN6N,“瘦腿袜”是咋回事？XSS？还是google hacking？  ,无,无,2012-01-16 22:07,微博 weibo.com,0,23,16
y14gC8a4t,当年有个大师专教人发功让日光灯管亮起来。就是在一间门窗关严的屋子里，装个日光灯。把灯关掉后，拿手摸灯管。手摸到的地方灯就微微发光。这神功交几百块就能学到。  ,无,无,2012-01-16 19:39,微博 weibo.com,1,0,6
y133tDy2X,作为国内德先生和赛先生的代表人物，韩寒和方舟子，在2011年，都出现了一些波动。一些将其奉若神明的人，也许会重新考虑自己的想法。从信萨满转而信上帝，本质上没什么区别。当人们发现自己的上帝喝多了也会抱着电线杆吐，虽然可能崩溃一阵子，但迟早会去试着自己寻找答案。  ,无,无,2012-01-16 16:34,微博桌面,0,8,11
y12vVqAMv,我很多年前就想要这样的个人终端：一个类似诺基亚黑白屏手机的极简蜂窝通信模块（可单独作为手机使用），和一个7寸平板的组合。两者可对接在一起，此时平板具有蜂窝通信功能（现在就是3G）。两者的组合可以像第一图这样对拼；或者像第二图这样叠放，蜂窝通信模块同时作为一个便于握持的把手。  原图 ,http://ww1.sinaimg.cn/large/53899d01jw1dp4aen8dtgg.gif,无,2012-01-16 15:11,微博 weibo.com,1,0,8
y11iN0hRD,看到@方舟子 打刘正的微博，我想起了这本奇书——书奇，作者更奇。九十年代气功热时的笑话很多，以后有空慢慢讲。  原图 ,http://ww1.sinaimg.cn/large/53899d01jw1dp456m0leoj.jpg,无,2012-01-16 12:06,微博 weibo.com,0,21,9
y0TkdsRdH,这是刘莉莉在新西兰的高中老师@小比陶理 的几条微博。她说以前就担心刘莉莉在国外“融入得这么好”，回国“会有问题”。看来，这种担心不是没有道理。  原图 ,http://ww4.sinaimg.cn/large/53899d01jw1dp35ytusavg.gif,无,2012-01-15 15:48,微博 weibo.com,0,202,39
y0RiLxCLh,上学时看过一个电视剧，名字忘了，不过有段对白记忆犹新：【公公，您干什么呢？】【嘘——】【您……您连皇上的窗根儿都敢听？】【你小子入宫时间还短，慢慢就明白了。这听啊，比干有意思。】 今天忽然想起这段对白，悲从中来，不可断绝。  ,无,无,2012-01-15 10:39,微博 weibo.com,0,25,11
y0MjNnGlz,百度HR娘的照片放早了几天。如果今天放，就能为党分忧。  ,无,无,2012-01-14 21:57,微博 weibo.com,1,19,13
y0KZudTr8,【听说吃水果有益健康……】【健康什么？牛顿就被苹果砸到过头。】【但是，牛顿也因此发现了万有引力啊！】【错，那是编造的轶事，假的。我这儿有辟谣的书，你自己看。】【哦……还真是的……】【现在知道自己错了吧！】【嗯，看来真不能轻易相信那些说吃水果有益健康的人。谢谢啊~】  ,无,无,2012-01-14 18:35,微博 weibo.com,0,10,6
y0HFt03dg,“北大女生马楠面斥克林顿‘美国人权恶劣’后去美国结婚生子”的老段子至今不衰，这个现象和政治的关系可能小于中国男性对“资源流失”的忿忿。早在2006年《南方人物周刊》就曾两度刊文澄清：她确实嫁了美国人，但一直生活在上海，连绿卡都没办。http://t.cn/z0g28mo http://t.cn/h5cacx  原图 ,http://ww4.sinaimg.cn/large/53899d01jw1dp1qi5yr1qj.jpg,无,2012-01-14 10:07,微博 weibo.com,0,6,4
y0tQuefie,总算想起来在哪儿见过了  原图 ,http://ww1.sinaimg.cn/large/53899d01jw1dp01hf0dlhj.jpg,无,2012-01-12 22:56,微博桌面,0,4,6
y0tHvhmUY,看到新浪#考研女连吃一月泡面患胃癌#这个Sweet Banana话题，我想起马克·吐温小说中的一句话：一个人踢伤了脚趾头，又被毒蛇咬，最后摔进井里死了，你能说他死于踢伤脚趾头吗？  ,无,无,2012-01-12 22:34,话题,2,15,6
y0tDImqXe,今天谈台湾民主史，某人憋半天后说许小年一场演讲挣多少多少万，仿佛这就能挠我们右派一下。我很早以前就说过：那些凭个人才华就能挣足够多钱的公共知识分子更值得相信。这一方面可证明其才能；更重要的是，这样的人，我们更有理由相信他的话是独立的观点，而非趋炎附势的谋饭之言。  ,无,无,2012-01-12 22:24,微博 weibo.com,0,4,6
y0twxCMDA,【大米能吃吗？】【大米是从肮脏充满细菌的土里长出来的。】【那，大米能吃吗？】【土里有很多虫钻来钻去。】【……好像有点吓人，那到底能不能吃？】【大米里含的氢元素和氧元素，在很多毒药里也有。】【啊？那看来不能吃。】——这就是我说的“用真话骗人”的另一种方式。  ,无,无,2012-01-12 22:07,微博 weibo.com,0,31,4
y0qtwpWs2,国产手机竞争确实到白热化了。长虹移动通讯销售部的军令状：完成任务奖奔驰；完不成者，男的扮如花，女的扮武大郎，去门店促销一个月。  原图 ,http://ww1.sinaimg.cn/large/53899d01gw1dozmets3otj.jpg,无,2012-01-12 14:21,微博 weibo.com,0,24,5
y0pO6jbcy,关于“中性美”，我觉得，首先，得美。而不是某种基于羡慕嫉妒恨扭曲变换出来的审美。  原图 ,http://ww2.sinaimg.cn/large/53899d01gw1dozjn6qynfj.jpg,无,2012-01-12 12:39,微博 weibo.com,0,2,9
y0kLbsplv,洋人的牛奶是怎么生产出来的：http://t.cn/SXtdcU。居然还有给牛用的全自动挠痒机。  ,无,无,2012-01-11 23:48,微博 weibo.com,0,27,6
